PRIM2_COMMON,PRIM1_COMMON,STRAT_ID,PSU_ID,YEAR,REG_RES,ST_RES,CNTY_RES,ST,CNTY,INTSITE,MODE_F,MODE_FX,AREA,AREA_X,HRSF,ADD_HRS,FFDAYS12,FFDAYS2,CNTRBTRS,NUM_TYP2,NUM_TYP3,NUM_TYP4,NUM_TYP6,PARTY,FIRST,ID_CODE,SUB_REG,WAVE,CATCH,ON_LIST,BOAT_HRS,NUM_TYP9,TELEFON,COASTAL,NEW_LIST,KOD,ASG_CODE,MODE_ASG,PRT_CODE,CELLTYPE,REGION,STRAT_INTERVAL,MONTH,COUNTY,TIME,TSN1,TSN2,DISTKEYS,GEAR,PVT_RES,SEP_FISH,ADD_PH,F_BY_P,DATE1,DIST,PRIM1,PRIM2,MODE2001,TURTLE,SEX,REEFCODE,AGE,AREA_NC,ART_REEF,MUNI_RES,MUNI_TRP,WP_INT,VAR_ID,ARX_METHOD,ALT_FLAG,LEADER,FL_REG,FSHINSP_A,NUM_FISH_A,ZIP,DATE_PUBLISHED
,,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,127,12,9,3041,8,7,5,5,3.5,,100,3,1,0,0,0,0,2,1,1550820170121017,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121017,,6,S:8AM-8PM,01,VOLUSIA,1249,,,8,1,1,8,1,8,21FEB201709:22,8,,,,,,,,,,,,1455.9103451,2017011267weS:8AM-8PM,,0,1550820170121017,8,,,32738,03/03/2025
,,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,127,12,9,3041,8,7,5,5,3.5,,100,3,1,0,0,0,1,2,2,1550820170121018,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121017,,6,S:8AM-8PM,01,VOLUSIA,1250,,,8,1,1,8,2,8,21FEB201709:22,8,,,,,,,,,,,,1455.9103451,2017011267weS:8AM-8PM,,0,1550820170121018,8,,,32738,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,117,12,9,3041,8,7,5,5,5,0.00,15,3,1,1,0,0,0,1,8,1550820170121019,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121019,1,6,S:8AM-8PM,01,SEMINOLE,1258,169290,169239,8,1,1,8,1,8,21FEB201709:22,8,8835440901,8835440102,,,,,,,,,,1455.9103451,2017011267weS:8AM-8PM,,0,1550820170121019,8,,,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,117,12,9,3041,8,7,5,5,4.5,0.00,72,12,1,1,0,0,0,2,1,1550820170121020,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121020,1,6,S:8AM-8PM,01,SEMINOLE,1309,169239,169290,8,1,1,8,1,8,21FEB201709:22,8,8835440102,8835440901,,,,,,,,,,1455.9103451,2017011267weS:8AM-8PM,,0,1550820170121020,8,,,99998,03/03/2025
RED DRUM,SPOTTED SEATROUT,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,117,12,9,3041,8,7,5,5,4.5,,72,12,1,0,0,0,1,2,2,1550820170121021,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121020,,6,S:8AM-8PM,01,SEMINOLE,1310,169239,169290,8,1,1,8,2,8,21FEB201709:22,8,8835440102,8835440901,,,,,,,,,,1455.9103451,2017011267weS:8AM-8PM,,0,1550820170121021,8,,,99998,03/03/2025
,RED DRUM,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,127,12,9,3041,8,7,5,5,2,0.00,104,16,1,1,0,0,0,1,8,1550820170121022,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121022,1,6,S:8AM-8PM,01,VOLUSIA,1358,169290,,8,1,1,8,1,8,21FEB201709:22,8,8835440901,,,,,,,,,,,1455.9103451,2017011267weS:8AM-8PM,,0,1550820170121022,8,,,32720,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017011267weS:8AM-8PM,2017112671550820170121,2017,7,12,75,12,9,3041,8,7,5,5,2,0.00,75,20,1,1,0,0,0,1,8,1550820170121023,6,1,2,,,,,O,,we,1550820170121,5,1550820170121023,1,6,S:8AM-8PM,01,LEVY,1418,169290,169239,8,1,1,8,1,8,21FEB201709:22,8,8835440901,8835440102,,,,,,,,,,985.85370484,2017011267weS:8AM-8PM,,0,1550820170121023,8,,,99998,03/03/2025
,RED DRUM,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,117,12,9,3041,8,7,5,5,5,,24,8,1,0,0,0,0,1,8,1550820170121024,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121024,,6,S:8AM-8PM,01,SEMINOLE,1424,169290,,8,1,1,8,1,8,21FEB201709:22,8,8835440901,,,,,,,,,,,985.85370484,2017011267weS:8AM-8PM,,0,1550820170121024,8,,,32708,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,95,12,9,3041,8,7,5,5,6,0.00,15,6,1,1,0,0,0,1,8,1550820170121025,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121025,1,6,S:8AM-8PM,01,ORANGE,1425,169290,169239,8,1,1,8,1,8,21FEB201709:22,8,8835440901,8835440102,,,,,,,,,,985.85370484,2017011267weS:8AM-8PM,,0,1550820170121025,8,,,32806,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017011267weS:8AM-8PM,2017112671550820170121,2017,6,12,117,12,9,3041,8,7,5,5,8,0.00,150,20,1,1,0,0,0,2,1,1550820170121026,6,1,2,,,,,Y,,we,1550820170121,5,1550820170121026,1,6,S:8AM-8PM,01,SEMINOLE,1531,169290,169239,8,1,1,8,1,8,21FEB201709:22,8,8835440901,8835440102,,,,,,,,,,985.85370484,2017011267weS:8AM-8PM,,0,1550820170121026,8,,,32771,03/03/2025
SPOTTED SEATROUT,RED DRUM,2017011267weS:8AM-8PM,2017112671550820170121,2017,7,12,1,12,9,3041,8,7,5,5,8,0.00,120,20,1,1,0,0,1,2,2,1550820170121027,6,1,2,,,,,O,,we,1550820170121,5,1550820170121026,1,6,S:8AM-8PM,01,ALACHUA,1532,169290,169239,8,1,1,8,2,8,21FEB201709:22,8,8835440901,8835440102,,,,,,,,,,985.85370484,2017011267weS:8AM-8PM,,0,1550820170121027,8,,,32608,03/03/2025
,COMMON SNOOK,2017021257wdS:8AM-8PM,2017112571554220170202,2017,6,12,85,12,99,1774,8,7,5,5,7,0.00,52,7,1,3,0,0,0,3,1,1554220170202001,6,1,2,,,,,Y,,wd,1554220170202,3,1554220170202001,1,5,S:8AM-8PM,02,MARTIN,1337,167648,,8,1,1,8,1,8,21MAR201711:15,8,8835010105,,,,,,,,,,,985.46989704,2017021257wdS:8AM-8PM,,0,1554220170202001,8,,,99998,03/03/2025
,COMMON SNOOK,2017021257wdS:8AM-8PM,2017112571554220170202,2017,6,12,85,12,99,1774,8,7,5,5,7,0.00,52,7,1,2,0,0,1,3,2,1554220170202002,6,1,2,,,,,Y,,wd,1554220170202,3,1554220170202001,1,5,S:8AM-8PM,02,MARTIN,1338,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,985.46989704,2017021257wdS:8AM-8PM,,0,1554220170202002,8,,,34997,03/03/2025
,COMMON SNOOK,2017021257wdS:8AM-8PM,2017112571554220170202,2017,6,12,85,12,99,1774,8,7,5,5,7,0.00,52,7,1,1,0,0,1,3,2,1554220170202003,6,1,2,,,,,Y,,wd,1554220170202,3,1554220170202001,1,5,S:8AM-8PM,02,MARTIN,1339,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,985.46989704,2017021257wdS:8AM-8PM,,0,1554220170202003,8,,,34997,03/03/2025
,FLORIDA POMPANO,2017011267weS:8AM-8PM,2017112671562720170120,2017,6,12,111,12,85,297,8,7,5,5,3,0.00,60,7,1,3,6,0,0,1,8,1562720170120001,6,1,1,,,,,Y,,we,1562720170120,3,1562720170120001,1,6,S:8AM-8PM,01,ST LUCIE,1252,168708,,8,1,1,8,1,1,21FEB201709:22,8,8835280901,,,,,,,,,,,2638.0899617,2017011267weS:8AM-8PM,,0,1562720170120001,8,6,0,34984,03/03/2025
,SHEEPSHEAD,2017011267weS:8AM-8PM,2017112671562720170120,2017,6,12,111,12,85,297,8,7,5,5,6,0.00,12,2,2,0,9,0,0,2,1,1562720170120004,6,1,1,,,,,Y,,we,1562720170120,3,1562720170120004,1,6,S:8AM-8PM,01,ST LUCIE,1503,169189,,8,1,1,2,2,2,21FEB201709:22,8,8835430301,,,,,,,,,,,991.01863631,2017011267weS:8AM-8PM,,0,1562720170120004,8,9,0,34983,03/03/2025
,SHEEPSHEAD,2017011267weS:8AM-8PM,2017112671562720170120,2017,6,12,111,12,85,297,8,7,5,5,6,,12,2,0,0,0,1,1,2,2,1562720170120005,6,1,3,,,,,Y,,we,1562720170120,3,1562720170120004,,6,S:8AM-8PM,01,ST LUCIE,1504,169189,,8,1,1,8,2,8,21FEB201709:22,8,8835430301,,,,,,,,,,,991.01863631,2017011267weS:8AM-8PM,,0,1562720170120004,8,,,34983,03/03/2025
,FLORIDA POMPANO,2017011267weS:8AM-8PM,2017112671562720170120,2017,6,12,85,12,85,297,8,7,5,5,7,0.00,200,10,1,1,0,0,0,2,1,1562720170120006,6,1,2,,,,,Y,,we,1562720170120,3,1562720170120006,1,6,S:8AM-8PM,01,MARTIN,1622,168708,,8,1,1,8,1,8,21FEB201709:22,8,8835280901,,,,,,,,,,,991.01863631,2017011267weS:8AM-8PM,,0,1562720170120006,8,,,34990,03/03/2025
,FLORIDA POMPANO,2017011267weS:8AM-8PM,2017112671562720170120,2017,6,12,85,12,85,297,8,7,5,5,7,0.00,8,1,1,1,0,0,1,2,2,1562720170120007,6,1,2,,,,,Y,,we,1562720170120,3,1562720170120006,1,6,S:8AM-8PM,01,MARTIN,1623,168708,,8,1,1,8,2,8,21FEB201709:22,8,8835280901,,,,,,,,,,,991.01863631,2017011267weS:8AM-8PM,,0,1562720170120007,8,,,34990,03/03/2025
,FLORIDA POMPANO,2017021267wdS:8AM-8PM,2017112671562720170201,2017,5,42,129,12,85,314,8,7,5,5,6.5,0.00,2,0,1,3,0,0,0,2,1,1562720170201012,6,1,2,,,,,O,,wd,1562720170201,7,1562720170201012,1,6,S:8AM-8PM,02,,1451,168708,,8,1,1,8,2,8,21MAR201711:15,8,8835280901,,,,,,,,,,,582.24122431,2017021267wdS:8AM-8PM,,0,1562720170201012,8,,,15668,03/03/2025
,FLORIDA POMPANO,2017021267wdS:8AM-8PM,2017112671562720170201,2017,5,42,129,12,85,314,8,7,5,5,6.5,0.00,1,0,1,3,0,0,1,2,2,1562720170201013,6,1,2,,,,,O,,wd,1562720170201,7,1562720170201012,1,6,S:8AM-8PM,02,,1452,168708,,8,1,1,8,2,8,21MAR201711:15,8,8835280901,,,,,,,,,,,582.24122431,2017021267wdS:8AM-8PM,,0,1562720170201013,8,,,15668,03/03/2025
,COMMON SNOOK,2017021267wdS:8AM-8PM,2017112671562720170201,2017,6,12,85,12,85,314,8,7,5,5,6,0.00,100,9,1,2,0,0,0,2,1,1562720170201020,6,1,2,,,,,Y,,wd,1562720170201,7,1562720170201020,1,6,S:8AM-8PM,02,MARTIN,1616,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,582.24122431,2017021267wdS:8AM-8PM,,0,1562720170201020,8,,,99998,03/03/2025
,COMMON SNOOK,2017021267wdS:8AM-8PM,2017112671562720170201,2017,6,12,85,12,85,314,8,7,5,5,6,0.00,100,9,1,2,0,0,1,2,2,1562720170201021,6,1,2,,,,,Y,,wd,1562720170201,7,1562720170201020,1,6,S:8AM-8PM,02,MARTIN,1617,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,582.24122431,2017021267wdS:8AM-8PM,,0,1562720170201021,8,,,34957,03/03/2025
,COMMON SNOOK,2017021267wdS:8AM-8PM,2017112671562720170201,2017,6,12,85,12,85,314,8,7,5,5,4,0.00,50,5,1,1,0,0,0,2,1,1562720170201022,6,1,2,,,,,Y,,wd,1562720170201,7,1562720170201022,1,6,S:8AM-8PM,02,MARTIN,1633,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,582.24122431,2017021267wdS:8AM-8PM,,0,1562720170201022,8,0,4,34997,03/03/2025
,COMMON SNOOK,2017021267wdS:8AM-8PM,2017112671562720170201,2017,6,12,85,12,85,314,8,7,5,5,4,0.00,50,5,1,1,0,0,1,2,2,1562720170201023,6,1,2,,,,,Y,,wd,1562720170201,7,1562720170201022,1,6,S:8AM-8PM,02,MARTIN,1634,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,582.24122431,2017021267wdS:8AM-8PM,,0,1562720170201023,8,0,4,34957,03/03/2025
,COMMON SNOOK,2017021267wdS:8AM-8PM,2017112671562720170208,2017,6,12,85,12,111,1761,8,7,5,5,1,,20,0,1,0,0,0,0,2,1,1562720170208001,6,1,2,,,,,Y,,wd,1562720170208,3,1562720170208001,,6,S:8AM-8PM,02,MARTIN,1122,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,14114.916127,2017021267wdS:8AM-8PM,,0,1562720170208001,8,,,34957,03/03/2025
,COMMON SNOOK,2017021267wdS:8AM-8PM,2017112671562720170208,2017,6,12,85,12,111,1761,8,7,5,5,1,,20,0,1,0,0,0,1,2,2,1562720170208002,6,1,2,,,,,Y,,wd,1562720170208,3,1562720170208001,,6,S:8AM-8PM,02,MARTIN,1123,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,14114.916127,2017021267wdS:8AM-8PM,,0,1562720170208002,8,,,34957,03/03/2025
RED DRUM,SPOTTED SEATROUT,2017021267wdS:8AM-8PM,2017112671562720170208,2017,5,42,133,12,111,1761,8,7,5,5,5,0.00,25,8,1,2,2,0,0,1,8,1562720170208003,6,1,1,,,,,O,,wd,1562720170208,3,1562720170208003,1,6,S:8AM-8PM,02,,1210,169239,169290,8,1,1,8,1,1,21MAR201711:15,8,8835440102,8835440901,,,,,,,,,,14114.916127,2017021267wdS:8AM-8PM,,0,1562720170208003,8,2,0,17402,03/03/2025
,,2017021267wdS:8AM-8PM,2017112671562720170208,2017,6,12,85,12,111,1761,8,7,5,5,2,0.00,50,6,1,1,0,0,0,2,1,1562720170208004,6,1,2,,,,,Y,,wd,1562720170208,3,1562720170208004,1,6,S:8AM-8PM,02,MARTIN,1325,,,8,1,1,8,2,8,21MAR201711:15,8,,,,,,,,,,,,14114.916127,2017021267wdS:8AM-8PM,,0,1562720170208004,8,,,99998,03/03/2025
,,2017021267wdS:8AM-8PM,2017112671562720170208,2017,6,12,85,12,111,1761,8,7,5,5,2,0.00,50,6,1,1,0,0,1,2,2,1562720170208005,6,1,2,,,,,Y,,wd,1562720170208,3,1562720170208004,1,6,S:8AM-8PM,02,MARTIN,1326,,,8,1,1,8,2,8,21MAR201711:15,8,,,,,,,,,,,,14114.916127,2017021267wdS:8AM-8PM,,0,1562720170208005,8,,,34957,03/03/2025
SHEEPSHEAD,GRAY SNAPPER,2017021267weS:8AM-8PM,2017112671562720170220,2017,6,12,85,12,85,1754,8,7,5,5,6,0.00,30,5,4,2,10,0,0,4,1,1562720170220001,6,1,1,,,,,Y,,we,1562720170220,3,1562720170220001,1,6,S:8AM-8PM,02,MARTIN,1422,168848,169189,8,1,1,2,1,2,21MAR201711:15,8,8835360102,8835430301,,,,,,,,,,3611.3656291,2017021267weS:8AM-8PM,,0,1562720170220001,8,18,0,33455,03/03/2025
SHEEPSHEAD,GRAY SNAPPER,2017021267weS:8AM-8PM,2017112671562720170220,2017,7,22,85,12,85,1754,8,7,5,5,6,0.00,30,5,0,2,0,1,1,4,2,1562720170220002,6,1,3,,,,,O,,we,1562720170220,3,1562720170220001,1,6,S:8AM-8PM,02,,1423,168848,169189,8,1,1,8,2,8,21MAR201711:15,8,8835360102,8835430301,,,,,,,,,,3611.3656291,2017021267weS:8AM-8PM,,0,1562720170220001,8,,,99998,03/03/2025
SHEEPSHEAD,GRAY SNAPPER,2017021267weS:8AM-8PM,2017112671562720170220,2017,6,12,85,12,85,1754,8,7,5,5,6,0.00,1,0,0,1,0,1,1,4,2,1562720170220003,6,1,3,,,,,Y,,we,1562720170220,3,1562720170220001,1,6,S:8AM-8PM,02,MARTIN,1424,168848,169189,8,1,1,8,2,8,21MAR201711:15,8,8835360102,8835430301,,,,,,,,,,3611.3656291,2017021267weS:8AM-8PM,,0,1562720170220001,8,,,34997,03/03/2025
SHEEPSHEAD,GRAY SNAPPER,2017021267weS:8AM-8PM,2017112671562720170220,2017,6,12,85,12,85,1754,8,7,5,5,6,0.00,1,0,0,1,0,1,1,4,2,1562720170220004,6,1,3,,,,,Y,,we,1562720170220,3,1562720170220001,1,6,S:8AM-8PM,02,MARTIN,1425,168848,169189,8,1,1,8,2,8,21MAR201711:15,8,8835360102,8835430301,,,,,,,,,,3611.3656291,2017021267weS:8AM-8PM,,0,1562720170220001,8,,,34997,03/03/2025
,COMMON SNOOK,2017021267weS:8AM-8PM,2017112671562720170220,2017,6,12,85,12,85,1754,8,7,5,5,5,0.00,100,18,1,3,0,0,0,2,1,1562720170220005,6,1,2,,,,,Y,,we,1562720170220,3,1562720170220005,1,6,S:8AM-8PM,02,MARTIN,1501,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,3611.3656291,2017021267weS:8AM-8PM,,0,1562720170220005,8,,,34957,03/03/2025
,COMMON SNOOK,2017021267weS:8AM-8PM,2017112671562720170220,2017,7,12,83,12,85,1754,8,7,5,5,5,0.00,100,18,1,2,0,0,1,2,2,1562720170220006,6,1,2,,,,,O,,we,1562720170220,3,1562720170220005,1,6,S:8AM-8PM,02,MARION,1502,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,3611.3656291,2017021267weS:8AM-8PM,,0,1562720170220006,8,,,99998,03/03/2025
,COMMON SNOOK,2017021267weS:8AM-8PM,2017112671562720170220,2017,6,12,85,12,85,1754,8,7,5,5,3,0.00,50,5,1,1,0,0,0,1,8,1562720170220007,6,1,2,,,,,Y,,we,1562720170220,3,1562720170220007,1,6,S:8AM-8PM,02,MARTIN,1647,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,3611.3656291,2017021267weS:8AM-8PM,,0,1562720170220007,8,,,34957,03/03/2025
,,2017021267weS:8AM-8PM,2017112671562720170224,2017,6,12,61,12,111,1936,8,7,5,5,4.5,0.00,100,20,1,4,0,0,0,3,1,1562720170224003,6,1,2,,,,,Y,,we,1562720170224,7,1562720170224003,1,6,S:8AM-8PM,02,INDIAN RIVER,1230,,,8,1,1,8,2,8,21MAR201711:15,8,,,,,,,,,,,,953.12929455,2017021267weS:8AM-8PM,,0,1562720170224003,8,,,32968,03/03/2025
,,2017021267weS:8AM-8PM,2017112671562720170224,2017,5,42,73,12,111,1936,8,7,5,5,4.5,0.00,10,8,1,3,0,0,1,3,2,1562720170224004,6,1,2,,,,,O,,we,1562720170224,7,1562720170224003,1,6,S:8AM-8PM,02,,1231,,,8,1,1,8,2,8,21MAR201711:15,8,,,,,,,,,,,,953.12929455,2017021267weS:8AM-8PM,,0,1562720170224004,8,,,16101,03/03/2025
,,2017021267weS:8AM-8PM,2017112671562720170224,2017,0,47,93,12,111,1936,8,7,5,5,4.5,0.00,0,0,1,3,0,0,1,3,2,1562720170224005,6,1,2,,,,,O,,we,1562720170224,7,1562720170224003,1,6,S:8AM-8PM,02,,1232,,,8,1,1,8,2,8,21MAR201711:15,8,,,,,,,,,,,,953.12929455,2017021267weS:8AM-8PM,,0,1562720170224005,8,,,37938,03/03/2025
,SHEEPSHEAD,2017021267weS:8AM-8PM,2017112671562720170224,2017,6,12,111,12,111,1936,8,7,5,5,5,0.00,50,2,2,0,3,0,0,2,1,1562720170224006,6,1,1,,,,,Y,,we,1562720170224,7,1562720170224006,1,6,S:8AM-8PM,02,ST LUCIE,1350,169189,,8,1,1,2,2,2,21MAR201711:15,8,8835430301,,,,,,,,,,,953.12929455,2017021267weS:8AM-8PM,,0,1562720170224006,8,12,0,99998,03/03/2025
,SHEEPSHEAD,2017021267weS:8AM-8PM,2017112671562720170224,2017,6,12,111,12,111,1936,8,7,5,5,5,,50,2,0,0,0,1,1,2,2,1562720170224007,6,1,3,,,,,Y,,we,1562720170224,7,1562720170224006,,6,S:8AM-8PM,02,ST LUCIE,1351,169189,,8,1,1,8,2,8,21MAR201711:15,8,8835430301,,,,,,,,,,,953.12929455,2017021267weS:8AM-8PM,,0,1562720170224006,8,,,99998,03/03/2025
SHEEPSHEAD,SPOTTED SEATROUT,2017021267weS:8AM-8PM,2017112671562720170224,2017,6,12,111,12,111,1936,8,7,5,5,6,0.00,50,5,1,3,1,0,0,2,1,1562720170224008,6,1,1,,,,,Y,,we,1562720170224,7,1562720170224008,1,6,S:8AM-8PM,02,ST LUCIE,1430,169239,169189,8,1,1,8,1,1,21MAR201711:15,8,8835440102,8835430301,,,,,,,,,,898.11050829,2017021267weS:8AM-8PM,,0,1562720170224008,8,1,0,99998,03/03/2025
SHEEPSHEAD,SPOTTED SEATROUT,2017021267weS:8AM-8PM,2017112671562720170224,2017,6,12,111,12,111,1936,8,7,5,5,6,0.00,50,5,1,3,0,0,1,2,2,1562720170224009,6,1,2,,,,,Y,,we,1562720170224,7,1562720170224008,1,6,S:8AM-8PM,02,ST LUCIE,1431,169239,169189,8,1,1,8,2,8,21MAR201711:15,8,8835440102,8835430301,,,,,,,,,,898.11050829,2017021267weS:8AM-8PM,,0,1562720170224009,8,,,34983,03/03/2025
,RED DRUM,2017021267weS:8AM-8PM,2017112671562720170224,2017,0,26,55,12,111,1936,8,7,5,5,5.5,0.00,25,16,1,4,1,0,0,2,1,1562720170224010,6,1,1,,,,,O,,we,1562720170224,7,1562720170224010,1,6,S:8AM-8PM,02,,1503,169290,,8,1,1,1,1,2,21MAR201711:15,8,8835440901,,,,,,,,,,,898.11050829,2017021267weS:8AM-8PM,,0,1562720170224010,8,1,0,49684,03/03/2025
,RED DRUM,2017021267weS:8AM-8PM,2017112671562720170224,2017,0,26,55,12,111,1936,8,7,5,5,5.5,0.00,25,16,1,2,1,0,1,2,2,1562720170224011,6,1,1,,,,,O,,we,1562720170224,7,1562720170224010,1,6,S:8AM-8PM,02,,1508,169290,,8,1,1,1,2,2,21MAR201711:15,8,8835440901,,,,,,,,,,,898.11050829,2017021267weS:8AM-8PM,,0,1562720170224011,8,1,0,49684,03/03/2025
,COMMON SNOOK,2017021267weS:8AM-8PM,2017112671562720170224,2017,6,12,99,12,111,1936,8,7,5,5,8,0.00,60,8,1,2,0,0,0,1,8,1562720170224012,6,1,2,,,,,Y,,we,1562720170224,7,1562720170224012,1,6,S:8AM-8PM,02,PALM BEACH,1617,167648,,8,1,1,8,1,8,21MAR201711:15,8,8835010105,,,,,,,,,,,898.11050829,2017021267weS:8AM-8PM,,0,1562720170224012,8,,,33486,03/03/2025
,,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,85,12,85,314,8,7,5,5,5,0.00,50,6,1,2,0,0,0,2,1,1562720170225003,6,1,2,,,,,Y,,we,1562720170225,7,1562720170225003,1,6,S:8AM-8PM,02,MARTIN,1428,,,8,1,1,8,2,8,21MAR201711:15,8,,,,,,,,,,,,881.00167787,2017021267weS:8AM-8PM,,0,1562720170225003,8,,,34994,03/03/2025
,,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,85,12,85,314,8,7,5,5,5,0.00,60,7,1,1,0,0,1,2,2,1562720170225004,6,1,2,,,,,Y,,we,1562720170225,7,1562720170225003,1,6,S:8AM-8PM,02,MARTIN,1429,,,8,1,1,8,2,8,21MAR201711:15,8,,,,,,,,,,,,881.00167787,2017021267weS:8AM-8PM,,0,1562720170225004,8,,,34994,03/03/2025
,FLORIDA POMPANO,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,85,12,85,314,8,7,5,5,6,0.00,100,15,2,3,7,0,0,2,1,1562720170225017,6,1,1,,,,,Y,,we,1562720170225,7,1562720170225017,1,6,S:8AM-8PM,02,MARTIN,1708,168708,,8,1,1,2,1,2,21MAR201711:15,8,8835280901,,,,,,,,,,,2278.3876972,2017021267weS:8AM-8PM,,0,1562720170225017,8,9,0,34997,03/03/2025
,FLORIDA POMPANO,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,85,12,85,314,8,7,5,5,6,0.00,100,15,0,3,0,1,1,2,2,1562720170225018,6,1,3,,,,,Y,,we,1562720170225,7,1562720170225017,1,6,S:8AM-8PM,02,MARTIN,1709,168708,,8,1,1,8,2,8,21MAR201711:15,8,8835280901,,,,,,,,,,,2278.3876972,2017021267weS:8AM-8PM,,0,1562720170225017,8,,,34997,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,99,12,85,314,8,7,5,5,6,0.00,50,5,2,2,4,0,0,2,1,1562720170225021,6,1,1,,,,,Y,,we,1562720170225,7,1562720170225021,1,6,S:8AM-8PM,02,PALM BEACH,1903,168708,169189,8,1,1,2,2,2,21MAR201711:15,8,8835280901,8835430301,,,,,,,,,,2278.3876972,2017021267weS:8AM-8PM,,0,1562720170225021,8,6,0,99998,03/03/2025
SHEEPSHEAD,FLORIDA POMPANO,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,99,12,85,314,8,7,5,5,6,0.00,50,5,0,2,0,1,1,2,2,1562720170225022,6,1,3,,,,,Y,,we,1562720170225,7,1562720170225021,1,6,S:8AM-8PM,02,PALM BEACH,1904,168708,169189,8,1,1,8,2,8,21MAR201711:15,8,8835280901,8835430301,,,,,,,,,,2278.3876972,2017021267weS:8AM-8PM,,0,1562720170225021,8,,,99998,03/03/2025
,COMMON SNOOK,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,85,12,85,314,8,7,5,5,3,0.00,30,1,1,1,0,0,0,2,1,1562720170225023,6,1,2,,,,,Y,,we,1562720170225,7,1562720170225023,1,6,S:8AM-8PM,02,MARTIN,1917,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,2278.3876972,2017021267weS:8AM-8PM,,0,1562720170225023,8,,,34957,03/03/2025
,COMMON SNOOK,2017021267weS:8AM-8PM,2017112671562720170225,2017,6,12,85,12,85,314,8,7,5,5,3,0.00,20,2,1,1,0,0,1,2,2,1562720170225024,6,1,2,,,,,Y,,we,1562720170225,7,1562720170225023,1,6,S:8AM-8PM,02,MARTIN,1918,167648,,8,1,1,8,2,8,21MAR201711:15,8,8835010105,,,,,,,,,,,2278.3876972,2017021267weS:8AM-8PM,,0,1562720170225024,8,,,34957,03/03/2025
,,2017011277weS:8AM-8PM,2017112771563220170116,2017,6,12,31,12,31,155,8,7,3,5,6.5,0.00,30,6,2,3,3,0,0,2,1,1563220170116001,6,1,1,,,,,Y,,we,1563220170116,3,1563220170116001,1,7,S:8AM-8PM,01,DUVAL,1507,,,8,1,1,2,1,2,21FEB201709:22,8,,,,,,,,,,,,2075.9648446,2017011277weS:8AM-8PM,,0,1563220170116001,8,10,2,32244,03/03/2025
,,2017011277weS:8AM-8PM,2017112771563220170116,2017,6,12,31,12,31,155,8,7,3,5,6,0.00,20,1,1,4,0,0,0,2,1,1563220170116002,6,1,2,,,,,Y,,we,1563220170116,3,1563220170116002,1,7,S:8AM-8PM,01,DUVAL,1525,,,8,1,1,8,1,8,21FEB201709:22,8,,,,,,,,,,,,2075.9648446,2017011277weS:8AM-8PM,,0,1563220170116002,8,0,2,32225,03/03/2025
